Order ID,Customer ID,IDSeller,Order Date,Ship Date,Postal Code,IDShip,IDSegment,Returned
CA-2017-166142,MM-17260,3,2017-07-15,2017-07-19,19805,1,3,Yes
CA-2017-142342,AJ-10795,2,2017-07-17,2017-07-19,92307,2,2,Yes
US-2017-156909,SF-20065,3,2017-07-16,2017-07-18,19140,2,3,Not
CA-2017-164378,MM-18055,3,2017-07-15,2017-07-18,10024,2,3,Not
CA-2017-121048,TC-21295,2,2017-07-14,2017-07-18,92683,1,3,Not
US-2017-161935,JL-15835,3,2017-07-14,2017-07-18,43229,1,3,Not
CA-2017-136364,MH-17455,3,2017-07-13,2017-07-17,19140,2,3,Not
CA-2017-102155,RR-19525,1,2017-07-13,2017-07-17,66212,1,2,Not
US-2017-128951,RS-19420,4,2017-07-15,2017-07-17,23434,3,2,Not
US-2017-124303,FH-14365,3,2017-06-07,2017-07-13,19120,1,2,Not
CA-2017-135860,JH-15985,1,2017-01-12,2017-07-12,48601,1,3,Not
CA-2017-126865,NP-18325,2,2017-05-12,2017-07-12,92024,2,3,Not
CA-2017-164917,MK-17905,4,2017-02-12,2017-07-12,33180,1,2,Not
CA-2017-143126,CM-12655,2,2017-03-12,2017-07-12,98115,2,1,Not
CA-2017-160031,LT-16765,3,2017-04-12,2017-07-12,45014,2,3,Not
CA-2017-103968,ML-17755,2,2017-01-12,2017-07-12,95207,1,1,Not
CA-2017-157469,ES-14080,3,2017-02-12,2017-07-12,44107,1,2,Not
CA-2017-142636,KC-16675,2,2017-03-11,2017-07-11,98105,1,2,Not
CA-2017-126046,JC-16105,4,2017-03-11,2017-07-11,30318,1,2,Not
CA-2017-154732,AH-10195,1,2017-05-11,2017-07-11,60623,3,2,Not
CA-2017-168179,JB-16000,2,2017-02-11,2017-07-11,84106,1,3,Not
US-2017-115609,CS-12505,2,2017-02-11,2017-07-11,90036,1,3,Not
US-2017-168802,JO-15145,2,2017-03-11,2017-07-11,98103,1,2,Not
CA-2017-120061,SR-20425,3,2017-02-11,2017-07-11,45503,2,1,Not
CA-2017-100622,DK-13090,4,2017-03-11,2017-07-11,32839,1,3,Not
CA-2017-163188,EC-14050,1,2017-07-11,2017-07-11,73120,4,3,Not
CA-2017-118213,AB-10060,1,2017-05-11,2017-07-11,46142,3,1,Not
CA-2017-117807,DK-13090,1,2017-01-10,2017-07-10,68025,1,3,Not
CA-2017-101308,FG-14260,2,2017-02-10,2017-07-10,98105,1,1,Not
CA-2017-157672,RB-19795,2,2017-05-10,2017-07-10,80219,3,1,Not
CA-2017-144820,LW-16825,1,2017-03-10,2017-07-10,77506,2,2,Not
CA-2017-146136,AP-10915,4,2017-03-09,2017-07-09,32137,1,3,Not
CA-2017-137596,BE-11335,1,2017-02-09,2017-07-09,49201,1,1,Not
CA-2017-110380,PF-19225,2,2017-02-09,2017-07-09,94122,1,3,Not
US-2017-135230,CK-12325,2,2017-01-09,2017-07-09,98103,1,1,Not
US-2017-153255,JK-15730,2,2017-03-09,2017-07-09,94521,2,3,Not
CA-2017-145037,TB-21055,3,2017-02-09,2017-07-09,6450,2,3,Not
CA-2017-128783,TG-21640,1,2017-07-09,2017-07-09,63301,4,3,Not
CA-2017-167626,MY-18295,1,2017-03-09,2017-07-09,60623,1,2,Not
CA-2017-162691,AS-10045,1,2017-01-08,2017-07-08,78745,1,2,Not
CA-2017-132738,HM-14860,2,2017-04-08,2017-07-08,80538,3,2,Not
CA-2017-140781,AB-10105,1,2017-03-08,2017-07-08,61701,1,3,Not
US-2017-126179,CS-12460,4,2017-03-07,2017-07-07,31907,1,3,Not
CA-2017-111647,RD-19585,1,2017-03-07,2017-07-07,75023,1,3,Not
CA-2017-104388,DK-12835,1,2017-05-07,2017-07-07,68025,3,2,Not
CA-2017-126382,HK-14890,4,2017-03-06,2017-07-06,37064,1,2,Not
CA-2017-145772,SS-20140,2,2017-03-06,2017-07-06,90036,1,2,Yes
CA-2017-149720,EM-14065,1,2017-04-06,2017-07-06,75034,2,3,Not
CA-2017-145506,MO-17800,2,2017-03-06,2017-07-06,99207,1,1,Not
CA-2017-123134,DW-13585,3,2017-02-05,2017-07-05,7090,1,2,Not
CA-2017-163209,MK-18160,2,2017-03-05,2017-07-05,94122,1,3,Not
CA-2017-131156,KH-16360,3,2017-03-04,2017-07-04,19143,1,3,Not
US-2017-123281,JF-15190,2,2017-02-04,2017-07-04,90008,1,3,Not
CA-2017-118360,JC-15775,3,2017-01-04,2017-07-04,10011,1,3,Not
US-2017-160143,HG-14965,2,2017-03-31,2017-07-04,90004,1,2,Not
CA-2017-127621,RE-19450,1,2017-03-03,2017-07-03,75081,1,3,Not
CA-2017-161333,JL-15835,2,2017-02-02,2017-07-02,90045,1,3,Not
CA-2017-127474,RD-19810,1,2017-03-02,2017-07-02,60610,2,1,Not
CA-2017-128076,BO-11350,2,2017-02-02,2017-07-02,92105,1,2,Not
US-2017-168690,TS-21085,4,2017-07-01,2017-07-01,32174,1,3,Not
CA-2017-111738,CM-12385,2,2017-03-01,2017-07-01,94110,1,3,Not
CA-2017-102946,VP-21730,2,2017-06-30,2017-06-30,89115,1,1,Not
US-2017-102890,SG-20470,3,2017-06-30,2017-06-30,10011,4,3,Not
CA-2017-131695,RA-19285,3,2017-06-30,2017-06-30,10024,1,3,Not
CA-2017-138310,NP-18700,2,2017-06-26,2017-06-30,80219,1,3,Not
US-2017-151316,MC-17635,1,2017-06-24,2017-06-30,62521,1,2,Not
CA-2017-138149,WB-21850,2,2017-06-29,2017-06-30,90049,3,3,Not
CA-2017-163531,SC-20725,3,2017-06-26,2017-06-30,10024,1,3,Not
CA-2017-163006,GH-14410,1,2017-06-30,2017-06-30,60653,2,1,Not
CA-2017-125745,DV-13045,4,2017-06-30,2017-06-30,38109,1,2,Not
CA-2017-100636,DO-13435,3,2017-06-26,2017-06-30,10035,1,3,Not
CA-2017-107132,SC-20260,3,2017-06-26,2017-06-30,10009,1,2,Not
CA-2017-109393,JC-15775,2,2017-06-30,2017-06-30,90032,2,3,Not
US-2017-113201,TT-21220,2,2017-06-30,2017-06-30,90045,1,3,Not
CA-2017-164112,ND-18460,3,2017-06-30,2017-06-30,10550,1,2,Not
CA-2017-137449,ME-17725,1,2017-06-29,2017-06-30,75220,3,3,Not
CA-2017-105074,MB-17305,3,2017-06-24,2017-06-29,44312,1,3,Not
CA-2017-100650,DK-13225,2,2017-06-29,2017-06-29,92804,2,2,Not
CA-2017-147039,AA-10315,1,2017-06-29,2017-06-29,55407,1,3,Not
CA-2017-137085,CT-11995,2,2017-06-29,2017-06-29,90004,1,3,Yes
US-2017-126081,FC-14335,1,2017-06-29,2017-06-29,75150,1,2,Not
US-2017-124821,AM-10705,2,2017-06-25,2017-06-29,98115,2,3,Not
CA-2017-143574,DR-12880,3,2017-06-29,2017-06-29,6460,3,2,Not
CA-2017-155936,JK-15730,1,2017-06-22,2017-06-29,60653,1,3,Not
CA-2017-116988,PW-19030,2,2017-06-27,2017-06-29,98105,2,2,Not
CA-2017-122105,CJ-12010,2,2017-06-24,2017-06-28,92646,1,3,Not
CA-2017-165757,PL-18925,3,2017-06-22,2017-06-28,19140,1,1,Not
CA-2017-132955,SC-20575,3,2017-06-24,2017-06-28,2920,1,3,Not
CA-2017-101434,TR-21325,3,2017-06-20,2017-06-27,7109,1,3,Not
CA-2017-133256,TH-21550,1,2017-06-26,2017-06-27,48227,3,1,Not
CA-2017-106852,ST-20530,3,2017-06-20,2017-06-27,44134,1,3,Not
CA-2017-123638,MA-17995,3,2017-06-27,2017-06-27,13601,1,1,Not
CA-2017-151190,GT-14710,1,2017-06-27,2017-06-27,68104,1,3,Not
CA-2017-116127,SB-20185,3,2017-06-25,2017-06-27,10024,2,3,Not
US-2017-135986,PG-18895,4,2017-06-20,2017-06-27,23223,1,3,Not
CA-2017-115364,OT-18730,2,2017-06-26,2017-06-26,92105,1,3,Not
CA-2017-132934,JE-15475,3,2017-06-20,2017-06-26,10801,1,3,Not
CA-2017-157091,DB-13405,1,2017-06-26,2017-06-26,46350,1,3,Not
CA-2017-136350,GA-14515,3,2017-06-24,2017-06-26,10011,2,3,Not
CA-2017-159107,KT-16480,2,2017-06-24,2017-06-26,94110,2,3,Not
CA-2017-161410,CC-12220,3,2017-06-26,2017-06-26,19143,1,3,Not
CA-2017-148810,DR-12880,4,2017-06-26,2017-06-26,33180,1,2,Not
CA-2017-105823,RB-19465,1,2017-06-22,2017-06-26,48227,1,1,Not
CA-2017-154011,DB-13270,1,2017-06-19,2017-06-26,75081,1,1,Not
CA-2017-169999,JS-15685,3,2017-06-19,2017-06-26,10035,1,2,Not
CA-2017-101049,AS-10240,3,2017-06-21,2017-06-25,44105,2,3,Not
CA-2017-133648,ML-17755,2,2017-06-25,2017-06-25,97477,1,1,Not
CA-2017-141992,FO-14305,1,2017-06-19,2017-06-25,75220,1,3,Not
CA-2017-134796,FM-14380,1,2017-06-25,2017-06-25,60440,1,3,Not
CA-2017-124744,EH-14125,3,2017-06-21,2017-06-25,26003,1,1,Not
CA-2017-100384,NH-18610,2,2017-06-24,2017-06-24,91767,1,2,Not
CA-2017-140844,AR-10405,3,2017-06-19,2017-06-23,10035,1,2,Not
US-2017-133781,DC-12850,4,2017-06-22,2017-06-23,33178,3,3,Not
US-2017-102288,ZC-21910,1,2017-06-19,2017-06-23,77095,1,3,Not
CA-2017-112753,CC-12670,2,2017-06-18,2017-06-23,90032,1,3,Yes
CA-2017-151218,PJ-19015,4,2017-06-20,2017-06-23,33180,3,3,Not
CA-2017-138870,GA-14515,2,2017-06-19,2017-06-23,94109,1,3,Not
CA-2017-111178,TD-20995,1,2017-06-15,2017-06-22,62301,1,3,Not
CA-2017-129462,JE-15745,4,2017-06-16,2017-06-21,41042,2,3,Not
CA-2017-118437,PF-19165,2,2017-06-17,2017-06-21,98502,2,3,Not
CA-2017-155873,AB-10255,2,2017-06-16,2017-06-21,88220,1,1,Not
US-2017-132206,MK-17905,1,2017-06-16,2017-06-21,60653,1,2,Not
CA-2017-128944,KH-16330,3,2017-06-19,2017-06-21,43055,2,2,Not
CA-2017-165323,SR-20740,3,2017-06-17,2017-06-21,10024,1,1,Not
CA-2017-157833,KD-16345,2,2017-06-17,2017-06-20,94122,3,3,Not
CA-2017-136826,CB-12535,4,2017-06-16,2017-06-20,27514,1,2,Not
CA-2017-131618,LS-17200,1,2017-06-17,2017-06-20,60076,3,2,Yes
CA-2017-135167,SC-20800,2,2017-06-15,2017-06-20,90036,1,3,Not
CA-2017-162712,NK-18490,1,2017-06-18,2017-06-20,78415,2,1,Not
CA-2017-146346,RA-19945,2,2017-06-17,2017-06-20,80022,3,3,Not
CA-2017-119284,TS-21205,4,2017-06-15,2017-06-20,37211,1,2,Yes
CA-2017-169901,CC-12550,2,2017-06-15,2017-06-19,94122,1,3,Not
CA-2017-105214,TS-21610,2,2017-06-16,2017-06-19,94122,3,3,Not
CA-2017-118864,KH-16690,2,2017-06-15,2017-06-19,90032,2,2,Not
CA-2017-104850,TW-21025,2,2017-06-13,2017-06-19,98103,1,1,Not
CA-2017-126914,JE-15715,4,2017-06-15,2017-06-19,28110,1,3,Not
CA-2017-169691,Dp-13240,1,2017-06-15,2017-06-18,55369,3,1,Not
CA-2017-111269,CS-12355,3,2017-06-16,2017-06-18,43017,2,3,Not
CA-2017-122056,PG-18895,4,2017-06-13,2017-06-17,22153,1,3,Not
CA-2017-102337,SD-20485,1,2017-06-13,2017-06-16,60653,3,1,Not
CA-2017-155089,DB-12910,4,2017-02-12,2017-06-12,33614,1,1,Not
CA-2017-143245,AD-10180,3,2017-01-12,2017-06-12,6824,1,1,Not
CA-2017-160885,JK-16090,1,2017-02-12,2017-06-12,68104,1,3,Not
CA-2017-102379,BB-11545,2,2017-02-12,2017-06-12,94601,1,2,Not
US-2017-112347,BS-11380,2,2017-02-12,2017-06-12,80219,1,2,Not
CA-2017-123071,CC-12550,1,2017-03-12,2017-06-12,75023,3,3,Not
CA-2017-118017,LC-16870,2,2017-03-12,2017-06-12,80229,2,3,Not
CA-2017-153227,CS-12250,2,2017-04-12,2017-06-12,90032,3,2,Not
CA-2017-101805,SH-19975,2,2017-01-12,2017-06-12,98105,1,2,Yes
CA-2017-156958,PB-18805,2,2017-05-12,2017-06-12,98115,3,1,Yes
US-2017-111745,RA-19885,2,2017-05-11,2017-06-11,87401,3,2,Not
CA-2017-164049,KH-16630,2,2017-02-11,2017-06-11,98105,1,2,Not
CA-2017-116358,KM-16225,1,2017-02-11,2017-06-11,66212,1,2,Not
CA-2017-127782,TH-21115,3,2017-02-11,2017-06-11,19140,1,2,Not
US-2017-153948,FM-14290,2,2017-06-11,2017-06-11,94122,4,1,Not
CA-2017-141425,AR-10825,3,2017-02-11,2017-06-11,43229,2,2,Not
CA-2017-130834,JM-16195,4,2017-03-11,2017-06-11,28403,2,3,Not
CA-2017-169005,BG-11035,4,2017-02-11,2017-06-11,22153,1,3,Not
CA-2017-126074,RF-19735,1,2017-02-10,2017-06-10,48183,1,3,Not
CA-2017-141789,AC-10450,1,2017-03-10,2017-06-10,55407,3,3,Not
CA-2017-147564,BP-11155,3,2017-02-10,2017-06-10,10011,1,3,Not
CA-2017-116113,JW-15220,4,2017-02-10,2017-06-10,36116,2,2,Not
CA-2017-137414,CM-12115,2,2017-02-10,2017-06-10,94109,1,3,Yes
US-2017-139577,TN-21040,2,2017-01-10,2017-06-10,94110,1,1,Not
CA-2017-146269,MH-17455,1,2017-06-10,2017-06-10,60623,4,3,Not
CA-2017-114216,RK-19300,3,2017-02-09,2017-06-09,19140,1,3,Not
CA-2017-107293,CS-12400,2,2017-05-09,2017-06-09,98115,3,1,Not
CA-2017-157987,AC-10615,3,2017-02-09,2017-06-09,10009,1,2,Not
CA-2017-140326,HW-14935,1,2017-04-09,2017-06-09,60653,3,2,Not
CA-2017-107909,SS-20875,2,2017-01-09,2017-06-09,98052,1,3,Not
CA-2017-116680,PK-19075,2,2017-04-09,2017-06-09,94122,2,3,Not
CA-2017-161067,KB-16405,3,2017-03-09,2017-06-09,10035,2,1,Not
US-2017-166394,VM-21835,3,2017-04-09,2017-06-09,3060,2,3,Not
CA-2017-113075,MC-18100,1,2017-02-09,2017-06-09,60623,1,3,Not
US-2017-163657,JL-15235,2,2017-02-09,2017-06-09,90049,1,3,Not
CA-2017-146983,AH-10210,4,2017-02-09,2017-06-09,42420,1,3,Not
US-2017-143175,GA-14515,2,2017-03-08,2017-06-08,90004,2,3,Not
CA-2017-163566,TB-21055,3,2017-03-08,2017-06-08,45014,3,3,Not
CA-2017-121503,FH-14275,1,2017-03-07,2017-06-07,77041,2,2,Not
US-2017-111024,SZ-20035,3,2017-03-07,2017-06-07,43130,2,1,Not
US-2017-152492,AH-10585,4,2017-06-07,2017-06-07,33142,4,3,Not
CA-2017-127705,AB-10255,3,2017-02-06,2017-06-06,44052,1,1,Not
CA-2017-126788,AB-10105,1,2017-05-06,2017-06-06,77581,3,3,Not
CA-2017-157413,BW-11065,3,2017-01-06,2017-06-06,19120,1,3,Not
CA-2017-144526,QJ-19255,3,2017-04-30,2017-06-05,19143,1,2,Not
US-2017-150847,JF-15490,3,2017-04-30,2017-06-05,43229,1,3,Not
CA-2017-105991,LH-17020,2,2017-05-05,2017-06-05,80027,3,3,Not
CA-2017-144498,MB-18085,4,2017-06-05,2017-06-05,28205,4,3,Not
CA-2017-147844,DD-13570,2,2017-02-05,2017-06-05,90049,1,3,Not
CA-2017-102204,CJ-12010,4,2017-01-05,2017-06-05,32216,1,3,Not
CA-2017-145275,AH-10465,4,2017-02-04,2017-06-04,35601,1,3,Not
US-2017-119816,TT-21460,1,2017-04-03,2017-06-03,77095,2,1,Not
CA-2017-152261,JA-15970,3,2017-02-03,2017-06-03,44221,1,3,Not
CA-2017-101959,DB-13660,3,2017-02-28,2017-06-03,6457,1,3,Not
CA-2017-112725,EH-14125,2,2017-01-30,2017-06-02,94110,1,1,Yes
CA-2017-154102,SN-20560,2,2017-06-02,2017-06-02,94109,1,1,Not
CA-2017-121790,LP-17095,1,2017-01-30,2017-06-02,60505,1,3,Not
CA-2017-107503,GA-14725,3,2017-01-01,2017-06-01,44052,1,3,Not
CA-2017-160395,KL-16555,2,2016-12-31,2017-06-01,89502,1,2,Not
US-2017-165953,EP-13915,4,2016-12-31,2017-06-01,32216,1,3,Not
CA-2017-150931,DP-13390,4,2017-06-01,2017-06-01,35401,1,1,Not
CA-2017-156139,BP-11155,2,2016-12-31,2017-06-01,94109,1,3,Not
CA-2017-134152,RP-19855,2,2017-05-27,2017-05-31,98103,1,2,Not
CA-2017-141572,LO-17170,3,2017-05-28,2017-05-31,3301,2,2,Not
CA-2017-125472,BD-11725,4,2017-05-30,2017-05-31,70506,3,3,Not
CA-2017-107853,CD-11920,2,2017-05-26,2017-05-31,92054,1,3,Not
CA-2017-140088,PO-18865,4,2017-05-28,2017-05-30,29203,2,3,Not
CA-2017-121125,MG-17890,2,2017-05-30,2017-05-30,97224,1,1,Not
CA-2017-120614,SM-20950,2,2017-05-30,2017-05-30,90004,1,2,Not
CA-2017-152968,BM-11785,4,2017-05-26,2017-05-30,22801,1,3,Not
CA-2017-142461,KT-16480,1,2017-05-30,2017-05-30,75217,2,3,Not
CA-2017-116498,KA-16525,2,2017-05-30,2017-05-30,92037,1,3,Not
CA-2017-104745,GT-14755,1,2017-05-29,2017-05-29,78550,1,3,Not
CA-2017-168739,HZ-14950,1,2017-05-29,2017-05-29,77095,1,3,Not
CA-2017-144568,JO-15550,1,2017-05-29,2017-05-29,68104,1,1,Not
CA-2017-160458,EH-13945,4,2017-05-27,2017-05-29,38109,2,3,Not
CA-2017-167003,VS-21820,2,2017-05-23,2017-05-29,90036,1,3,Yes
CA-2017-121580,ML-17410,1,2017-05-29,2017-05-29,47201,1,3,Not
US-2017-116897,JG-15160,2,2017-05-27,2017-05-29,83201,3,3,Not
CA-2017-161088,MH-18115,4,2017-05-25,2017-05-29,31907,1,1,Not
CA-2017-123687,KC-16675,4,2017-05-26,2017-05-29,40214,3,2,Not
US-2017-112613,JH-15910,1,2017-05-28,2017-05-28,77070,1,3,Not
US-2017-118556,TH-21235,1,2017-05-28,2017-05-28,60653,2,2,Not
CA-2017-145765,CM-11815,2,2017-05-28,2017-05-28,85023,1,2,Not
CA-2017-100055,MD-17860,3,2017-05-28,2017-05-28,20707,1,2,Not
CA-2017-161340,AM-10360,3,2017-05-28,2017-05-28,44105,1,2,Not
US-2017-132297,DW-13480,4,2017-05-27,2017-05-27,40214,1,1,Not
CA-2017-164042,KL-16645,1,2017-05-23,2017-05-27,77095,1,3,Not
CA-2017-136882,DN-13690,1,2017-05-27,2017-05-27,74133,1,3,Not
CA-2017-151855,BW-11110,4,2017-05-27,2017-05-27,27405,1,2,Not
CA-2017-167899,JG-15805,3,2017-05-21,2017-05-26,13021,1,2,Not
US-2017-150595,LE-16810,1,2017-05-22,2017-05-26,60653,1,3,Not
US-2017-166688,RD-19480,2,2017-05-20,2017-05-26,89115,1,3,Not
CA-2017-130106,VF-21715,2,2017-05-22,2017-05-26,94109,1,1,Not
CA-2017-122077,JF-15295,1,2017-05-19,2017-05-25,75023,1,3,Not
CA-2017-153080,EH-13945,2,2017-05-22,2017-05-25,90008,2,3,Not
US-2017-151127,RL-19615,2,2017-05-22,2017-05-25,90049,3,3,Yes
CA-2017-120168,TB-21625,3,2017-05-25,2017-05-25,10009,4,3,Not
CA-2017-112473,JL-15505,1,2017-05-25,2017-05-25,77070,1,3,Not
US-2017-100048,RS-19765,3,2017-05-19,2017-05-24,10550,1,2,Not
CA-2017-145702,AH-10075,4,2017-05-19,2017-05-24,37918,2,2,Not
CA-2017-166695,CC-12430,2,2017-05-20,2017-05-24,90712,1,1,Not
US-2017-147998,SA-20830,2,2017-05-19,2017-05-24,95123,1,3,Yes
CA-2017-153787,AT-10735,2,2017-05-19,2017-05-23,98115,1,3,Not
CA-2017-138975,SC-20380,4,2017-05-19,2017-05-23,30318,1,3,Not
CA-2017-117863,TS-21340,3,2017-05-18,2017-05-23,10024,1,3,Not
CA-2017-112536,SG-20890,1,2017-05-18,2017-05-23,78501,1,2,Not
US-2017-108700,PJ-18835,1,2017-05-19,2017-05-23,61107,1,2,Not
CA-2017-127803,ND-18460,4,2017-05-19,2017-05-23,35810,1,2,Not
CA-2017-112865,BH-11710,3,2017-05-18,2017-05-22,19140,1,3,Yes
CA-2017-111332,NC-18340,1,2017-05-20,2017-05-22,58103,2,3,Not
CA-2017-117401,PP-18955,1,2017-05-18,2017-05-22,65807,2,1,Not
CA-2017-155642,BM-11575,1,2017-05-18,2017-05-22,60653,1,2,Not
CA-2017-133641,EJ-14155,4,2017-05-14,2017-05-21,39503,1,3,Not
CA-2017-113530,BC-11125,2,2017-05-19,2017-05-21,94109,2,1,Not
CA-2017-100748,RB-19795,2,2017-05-13,2017-05-20,94110,1,1,Not
US-2017-110604,JF-15295,2,2017-05-15,2017-05-20,98103,1,3,Not
CA-2017-121643,AB-10105,2,2017-05-18,2017-05-20,97206,3,3,Not
US-2017-152569,JD-16015,1,2017-05-15,2017-05-20,60653,1,3,Not
CA-2017-149468,AR-10405,1,2017-05-20,2017-05-20,48183,4,2,Not
CA-2017-159464,TB-21355,4,2017-05-18,2017-05-19,30328,3,2,Not
CA-2017-129357,KB-16585,2,2017-05-14,2017-05-19,98103,1,2,Not
US-2017-120607,JC-15775,4,2017-05-19,2017-05-19,30318,4,3,Not
CA-2017-102414,JA-15970,2,2017-05-15,2017-05-18,85023,2,3,Not
CA-2017-166576,JM-15865,3,2017-05-16,2017-05-18,44312,3,3,Not
CA-2017-115546,AH-10465,3,2017-05-14,2017-05-18,10035,1,3,Not
US-2017-154872,DP-13000,3,2017-05-14,2017-05-18,44105,1,3,Not
CA-2017-161655,CW-11905,3,2017-05-13,2017-05-18,19711,2,1,Not
CA-2017-104318,FH-14275,4,2017-05-13,2017-05-18,37064,1,2,Not
CA-2017-149048,BM-11650,1,2017-05-13,2017-05-17,47201,1,2,Not
US-2017-133361,AJ-10780,3,2017-05-14,2017-05-17,21215,3,2,Not
CA-2017-137785,MH-18115,3,2017-05-13,2017-05-17,19140,1,1,Not
CA-2017-161774,GT-14710,1,2017-05-14,2017-05-15,77041,3,3,Not
CA-2017-143686,PJ-19015,2,2017-05-14,2017-05-14,92704,4,3,Not
CA-2017-145233,DV-13465,2,2017-01-12,2017-05-12,80219,1,3,Not
CA-2017-116715,VW-21775,2,2017-02-12,2017-05-12,94122,3,2,Not
US-2017-108063,AS-10090,4,2017-02-12,2017-05-12,22901,3,3,Not
CA-2017-144862,EH-14005,3,2017-01-12,2017-05-12,19143,1,1,Not
CA-2017-113355,SJ-20215,1,2017-01-12,2017-05-12,75051,1,3,Not
CA-2017-128699,ND-18370,4,2017-03-12,2017-05-12,32216,2,3,Not
CA-2017-118542,CC-12550,2,2017-01-12,2017-05-12,90008,1,3,Yes
CA-2017-143756,ME-17725,4,2017-02-12,2017-05-12,24153,3,3,Not
CA-2017-147550,KE-16420,3,2017-04-12,2017-05-12,19134,3,2,Not
CA-2017-122539,SC-20305,3,2017-01-12,2017-05-12,19140,1,3,Not
CA-2017-153339,DJ-13510,4,2017-03-11,2017-05-11,37130,2,2,Not
CA-2017-147760,KL-16555,4,2017-04-11,2017-05-11,27405,3,2,Not
CA-2017-143567,TB-21175,4,2017-02-11,2017-05-11,42420,2,2,Not
US-2017-110989,EJ-14155,2,2017-03-11,2017-05-11,98105,2,3,Not
CA-2017-103009,PJ-18835,4,2017-03-11,2017-05-11,40475,2,2,Not
US-2017-145597,GG-14650,1,2017-02-11,2017-05-11,61701,3,2,Not
US-2017-105998,CR-12580,2,2017-03-11,2017-05-11,92037,3,1,Not
CA-2017-167227,NP-18670,1,2017-02-11,2017-05-11,63116,3,3,Not
US-2017-162558,Dp-13240,4,2017-02-10,2017-05-10,37918,3,1,Not
CA-2017-143035,CC-12430,3,2017-03-10,2017-05-10,10009,2,1,Not
CA-2017-101182,KB-16405,2,2017-04-09,2017-05-09,92307,3,1,Not
CA-2017-131625,BN-11515,3,2017-01-09,2017-05-09,10009,2,3,Not
US-2017-147655,AS-10045,2,2017-04-09,2017-05-09,97756,3,2,Not
CA-2017-168942,EM-13960,2,2017-01-08,2017-05-08,94109,2,3,Not
CA-2017-107958,AH-10120,1,2017-02-07,2017-05-07,77036,3,1,Not
US-2017-112928,BB-10990,3,2017-01-06,2017-05-06,43615,2,2,Not
CA-2017-140760,DO-13435,2,2017-02-06,2017-05-06,85204,2,3,Not
CA-2017-146493,CV-12805,1,2017-01-06,2017-05-06,68025,1,2,Not
CA-2017-151911,DL-13495,3,2017-04-30,2017-05-05,10024,2,2,Not
CA-2017-124597,AS-10630,4,2017-04-30,2017-05-05,33437,1,1,Not
CA-2017-108322,SS-20140,4,2017-04-30,2017-05-05,33068,1,2,Not
CA-2017-110212,SJ-20125,4,2017-01-05,2017-05-05,71854,1,1,Not
US-2017-144582,TC-21475,1,2017-04-30,2017-05-05,61832,1,1,Not
US-2017-136784,AD-10180,2,2017-04-30,2017-05-05,94122,1,1,Not
CA-2017-137876,DJ-13510,2,2017-04-30,2017-05-05,94110,1,2,Not
CA-2017-154501,EA-14035,2,2017-04-30,2017-05-05,90008,1,2,Not
CA-2017-107552,AI-10855,3,2017-05-05,2017-05-05,10035,4,3,Not
US-2017-128398,EM-13825,2,2017-02-05,2017-05-05,90049,2,2,Not
CA-2017-102771,DO-13435,3,2017-03-31,2017-05-04,10035,1,3,Not
CA-2017-147942,MS-17365,2,2017-01-04,2017-05-04,94110,1,3,Not
CA-2017-114524,EG-13900,1,2017-03-31,2017-05-04,60623,2,3,Not
CA-2017-127264,SA-20830,1,2017-03-04,2017-05-04,60653,3,3,Not
CA-2017-106355,AT-10435,3,2017-02-04,2017-05-04,6450,3,1,Not
CA-2017-144848,DS-13030,3,2017-04-04,2017-05-04,10009,3,1,Not
CA-2017-140536,TA-21385,3,2017-04-04,2017-05-04,10035,3,1,Not
CA-2017-147753,PK-19075,1,2017-05-03,2017-05-03,53209,4,3,Not
CA-2017-168123,JD-16060,1,2017-05-03,2017-05-03,55901,4,3,Not
CA-2017-161046,CB-12535,4,2017-05-03,2017-05-03,38671,4,2,Not
US-2017-164147,DW-13585,3,2017-02-02,2017-05-02,43229,3,2,Not
CA-2017-104220,BV-11245,1,2017-01-30,2017-05-02,50315,1,2,Not
CA-2017-131653,RD-19585,3,2017-01-29,2017-05-02,10011,1,3,Not
CA-2017-100202,BD-11620,2,2016-12-31,2017-05-01,92804,1,3,Not
CA-2017-144463,SC-20725,2,2017-01-01,2017-05-01,90036,1,3,Not
CA-2017-151750,JM-15250,1,2017-01-01,2017-05-01,77340,1,3,Not
CA-2017-168102,CP-12340,4,2017-04-24,2017-04-30,32216,1,2,Not
US-2017-107636,NM-18520,3,2017-04-30,2017-04-30,6040,3,3,Not
CA-2017-150609,NZ-18565,2,2017-04-30,2017-04-30,90032,1,1,Yes
CA-2017-125269,AF-10870,1,2017-04-24,2017-04-30,60610,1,3,Not
US-2017-108315,MH-18115,4,2017-04-30,2017-04-30,32771,1,1,Not
US-2017-164056,FM-14215,3,2017-04-29,2017-04-29,43017,2,2,Not
CA-2017-108553,SK-19990,3,2017-04-23,2017-04-29,10024,1,3,Not
CA-2017-168228,AP-10915,2,2017-04-27,2017-04-29,90045,3,3,Not
CA-2017-151071,MB-18085,2,2017-04-25,2017-04-29,90049,2,3,Not
CA-2017-129707,LH-16750,2,2017-04-25,2017-04-29,85224,1,3,Yes
CA-2017-126718,KT-16480,3,2017-04-29,2017-04-29,7050,1,3,Not
CA-2017-160962,MC-17605,3,2017-04-28,2017-04-28,19143,1,2,Not
