"cliente","genero","nivel_educativo","ocupacion","propietario_casa","estado_civil","ingreso_anual","numero_hijos","unidades_compradas"
"1900","F","Universitaria Completa","Empresario","No","Soltero",70000,2,"1"
"1901","M","Universitaria Incompleta","Independiente","No","Soltero",60000,2,"1"
"1902","F","Secundaria Completa","Independiente","No","Soltero",60000,2,"1"
"1903","F","Universitaria Postgrado","Independiente","No","Casado",70000,5,"1"
"1904","M","Universitaria Completa","Empresario","Si","Soltero",100000,1,"1"
"1905","F","Universitaria Postgrado","Empresario","No","Soltero",130000,1,"1"
"1906","F","Universitaria Postgrado","Empresario","No","Soltero",170000,1,"1"
"1907","F","Secundaria Completa","Empleado","No","Soltero",40000,0,"1"
"1908","M","Secundaria Completa","Empleado","No","Soltero",50000,0,"1"
"1909","F","Universitaria Completa","Empleado","No","Soltero",60000,4,"1"
"191","M","Secundaria Completa","Empleado","No","Soltero",50000,0,"1"
"1910","M","Universitaria Completa","Independiente","Si","Soltero",70000,4,"1"
"1911","F","Universitaria Completa","Independiente","No","Soltero",70000,4,"1"
"1912","F","Universitaria Completa","Independiente","No","Soltero",70000,0,"1"
"1913","F","Universitaria Postgrado","Independiente","Si","Soltero",60000,3,"1"
"1914","M","Secundaria Completa","Empleado","Si","Soltero",40000,4,"1"
"1915","M","Universitaria Completa","Independiente","No","Casado",40000,0,"1"
"1916","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"1917","F","Universitaria Incompleta","Empleado","No","Soltero",50000,0,"1"
"1918","F","Universitaria Incompleta","Empleado","No","Soltero",50000,0,"1"
"1919","F","Universitaria Incompleta","Empleado","No","Soltero",50000,0,"1"
"192","M","Universitaria Completa","Independiente","No","Casado",60000,1,"1"
"1920","M","Universitaria Postgrado","Independiente","No","Casado",60000,0,"1"
"1921","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"1922","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"1923","F","Universitaria Postgrado","Independiente","No","Soltero",70000,1,"1"
"1924","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"1925","F","Universitaria Completa","Independiente","Si","Soltero",60000,1,"1"
"1926","F","Universitaria Completa","Independiente","Si","Soltero",60000,1,"1"
"1927","F","Universitaria Postgrado","Independiente","No","Soltero",80000,5,"1"
"1928","F","Secundaria Completa","Independiente","Si","Casado",60000,2,"1"
"1929","M","Universitaria Completa","Empresario","Si","Casado",110000,2,"1"
"193","M","Secundaria Completa","Comerciante","Si","Soltero",10000,3,"1"
"1930","M","Universitaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"1931","M","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"1932","F","Universitaria Incompleta","Comerciante","Si","Soltero",20000,1,"1"
"1933","F","Universitaria Incompleta","Deportista","No","Casado",30000,0,"1"
"1934","F","Universitaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"1935","F","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"1936","M","Secundaria Completa","Comerciante","No","Casado",30000,0,"1"
"1937","M","Universitaria Incompleta","Deportista","Si","Casado",40000,2,"1"
"1938","F","Secundaria Completa","Comerciante","No","Soltero",10000,1,"1"
"1939","M","Secundaria Completa","Comerciante","Si","Casado",10000,2,"1"
"194","M","Universitaria Incompleta","Independiente","Si","Soltero",90000,2,"1"
"1940","M","Secundaria Completa","Comerciante","Si","Soltero",10000,2,"1"
"1941","M","Universitaria Completa","Deportista","Si","Soltero",30000,0,"1"
"1942","M","Universitaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"1943","M","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"1944","F","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"1945","M","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"1946","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"1947","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"1948","M","Universitaria Incompleta","Deportista","Si","Casado",40000,2,"1"
"1949","F","Universitaria Completa","Empresario","Si","Soltero",70000,5,"1"
"195","M","Universitaria Completa","Deportista","Si","Casado",20000,1,"1"
"1950","M","Universitaria Incompleta","Empleado","Si","Casado",70000,0,"1"
"1951","F","Universitaria Incompleta","Empleado","No","Soltero",20000,0,"1"
"1952","F","Universitaria Postgrado","Independiente","Si","Casado",70000,5,"1"
"1953","M","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"1954","M","Secundaria Incompleta","Empleado","Si","Soltero",30000,0,"1"
"1955","M","Secundaria Completa","Empleado","Si","Casado",30000,0,"1"
"1956","F","Secundaria Incompleta","Empleado","Si","Casado",70000,5,"1"
"1957","F","Secundaria Incompleta","Empleado","No","Soltero",80000,2,"1"
"1958","F","Universitaria Postgrado","Independiente","Si","Casado",80000,2,"1"
"1959","F","Secundaria Completa","Empleado","Si","Soltero",30000,0,"1"
"196","M","Universitaria Postgrado","Empresario","Si","Casado",170000,0,"1"
"1960","F","Secundaria Completa","Empleado","Si","Soltero",30000,0,"1"
"1961","F","Secundaria Completa","Empleado","Si","Soltero",40000,0,"1"
"1962","M","Universitaria Postgrado","Empresario","Si","Casado",110000,1,"1"
"1963","F","Universitaria Incompleta","Empleado","Si","Soltero",60000,0,"1"
"1964","F","Universitaria Completa","Empresario","Si","Casado",70000,4,"1"
"1965","F","Universitaria Completa","Empleado","Si","Soltero",80000,3,"1"
"1966","M","Secundaria Completa","Empleado","No","Soltero",30000,0,"1"
"1967","M","Secundaria Completa","Empleado","Si","Casado",30000,0,"1"
"1968","F","Universitaria Completa","Empresario","Si","Casado",70000,3,"1"
"1969","M","Universitaria Completa","Empresario","Si","Casado",70000,5,"1"
"197","M","Universitaria Postgrado","Empresario","Si","Casado",70000,4,"1"
"1970","F","Secundaria Completa","Empleado","Si","Soltero",30000,0,"1"
"1971","M","Universitaria Postgrado","Independiente","Si","Casado",80000,3,"1"
"1972","F","Universitaria Postgrado","Empresario","Si","Soltero",120000,2,"1"
"1973","M","Universitaria Postgrado","Independiente","Si","Soltero",80000,3,"1"
"1974","M","Secundaria Completa","Empresario","No","Casado",80000,5,"1"
"1975","F","Universitaria Postgrado","Independiente","Si","Casado",70000,4,"1"
"1976","F","Universitaria Incompleta","Comerciante","No","Casado",10000,3,"1"
"1977","M","Universitaria Incompleta","Independiente","Si","Soltero",60000,0,"1"
"1978","M","Universitaria Completa","Empleado","No","Soltero",60000,3,"1"
"1979","M","Universitaria Incompleta","Independiente","Si","Soltero",60000,0,"1"
"198","M","Universitaria Completa","Empresario","Si","Casado",90000,5,"1"
"1980","F","Universitaria Completa","Empleado","Si","Soltero",50000,5,"1"
"1981","M","Universitaria Postgrado","Empresario","No","Soltero",130000,0,"1"
"1982","F","Universitaria Incompleta","Independiente","No","Soltero",60000,0,"1"
"1983","F","Secundaria Completa","Independiente","Si","Casado",60000,3,"1"
"1984","M","Universitaria Incompleta","Independiente","Si","Soltero",90000,4,"1"
"1985","F","Universitaria Completa","Empresario","No","Casado",60000,2,"1"
"1986","F","Universitaria Incompleta","Independiente","Si","Casado",90000,5,"1"
"1987","F","Universitaria Completa","Empresario","Si","Casado",80000,5,"1"
"1988","M","Universitaria Completa","Empresario","Si","Soltero",110000,4,"1"
"1989","M","Universitaria Completa","Empresario","Si","Casado",90000,5,"1"
"199","M","Universitaria Completa","Empresario","Si","Soltero",90000,5,"1"
"1990","M","Secundaria Completa","Independiente","Si","Casado",120000,1,"1"
"1991","F","Universitaria Completa","Empresario","Si","Casado",120000,3,"1"
"1992","M","Secundaria Completa","Independiente","No","Casado",60000,3,"1"
"1993","M","Universitaria Incompleta","Independiente","Si","Casado",90000,5,"1"
"1994","M","Universitaria Completa","Empresario","Si","Casado",60000,5,"1"
"1995","F","Universitaria Completa","Empresario","Si","Casado",130000,1,"1"
"1996","F","Secundaria Completa","Independiente","Si","Soltero",60000,3,"1"
"1997","F","Universitaria Postgrado","Empresario","Si","Casado",70000,4,"1"
"1998","F","Universitaria Completa","Empresario","Si","Casado",130000,1,"1"
"1999","F","Secundaria Completa","Independiente","Si","Soltero",70000,3,"1"
"20","M","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"200","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2000","F","Secundaria Completa","Independiente","Si","Soltero",90000,4,"1"
"2001","F","Universitaria Postgrado","Empresario","Si","Soltero",110000,2,"1"
"2002","F","Universitaria Completa","Empresario","Si","Casado",90000,5,"1"
"2003","M","Universitaria Postgrado","Empresario","Si","Soltero",110000,2,"1"
"2004","M","Universitaria Completa","Empresario","Si","Casado",130000,2,"1"
"2005","M","Universitaria Postgrado","Empleado","Si","Soltero",30000,0,"1"
"2006","M","Universitaria Postgrado","Empleado","No","Soltero",60000,0,"1"
"2007","F","Secundaria Completa","Comerciante","No","Casado",20000,2,"1"
"2008","M","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"2009","M","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"201","M","Universitaria Postgrado","Empleado","Si","Casado",60000,4,"1"
"2010","M","Secundaria Completa","Comerciante","Si","Casado",30000,1,"1"
"2011","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"2012","M","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"2013","M","Universitaria Incompleta","Comerciante","No","Casado",30000,2,"1"
"2014","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"2015","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"2016","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2017","M","Secundaria Incompleta","Comerciante","No","Soltero",10000,0,"1"
"2018","F","Secundaria Completa","Comerciante","No","Soltero",10000,1,"1"
"2019","F","Secundaria Completa","Comerciante","Si","Soltero",10000,3,"1"
"202","M","Universitaria Postgrado","Empleado","Si","Casado",50000,1,"1"
"2020","F","Secundaria Completa","Comerciante","Si","Soltero",10000,3,"1"
"2021","F","Universitaria Incompleta","Independiente","Si","Casado",80000,4,"1"
"2022","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,4,"1"
"2023","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"2024","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"2025","M","Universitaria Incompleta","Deportista","No","Casado",40000,2,"1"
"2026","M","Secundaria Incompleta","Comerciante","Si","Soltero",10000,3,"1"
"2027","F","Universitaria Completa","Deportista","Si","Casado",40000,0,"1"
"2028","F","Secundaria Completa","Comerciante","Si","Soltero",20000,2,"1"
"2029","F","Secundaria Completa","Comerciante","Si","Soltero",20000,4,"1"
"203","M","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"2030","M","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"2031","M","Secundaria Incompleta","Comerciante","Si","Soltero",10000,5,"1"
"2032","M","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2033","M","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2034","F","Secundaria Incompleta","Comerciante","Si","Soltero",20000,0,"1"
"2035","M","Universitaria Completa","Deportista","Si","Casado",30000,3,"1"
"2036","F","Universitaria Incompleta","Empresario","No","Casado",100000,3,"1"
"2037","M","Secundaria Incompleta","Independiente","Si","Casado",120000,2,"1"
"2038","M","Secundaria Completa","Comerciante","No","Soltero",30000,0,"1"
"2039","M","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"204","M","Secundaria Completa","Empleado","Si","Casado",30000,0,"1"
"2040","F","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"2041","M","Universitaria Incompleta","Comerciante","No","Soltero",20000,1,"1"
"2042","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"2043","M","Universitaria Completa","Deportista","Si","Casado",30000,0,"1"
"2044","M","Universitaria Completa","Deportista","Si","Soltero",30000,0,"1"
"2045","M","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"2046","F","Universitaria Completa","Empresario","Si","Casado",110000,3,"1"
"2047","F","Universitaria Incompleta","Independiente","Si","Casado",130000,3,"1"
"2048","F","Universitaria Postgrado","Deportista","Si","Soltero",20000,1,"1"
"2049","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"205","M","Universitaria Incompleta","Empleado","Si","Soltero",60000,0,"1"
"2050","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"2051","M","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"2052","M","Universitaria Completa","Deportista","Si","Casado",40000,0,"1"
"2053","M","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"2054","F","Secundaria Completa","Comerciante","Si","Soltero",20000,2,"1"
"2055","F","Secundaria Completa","Comerciante","No","Casado",20000,2,"1"
"2056","M","Universitaria Incompleta","Comerciante","No","Casado",30000,2,"1"
"2057","M","Universitaria Incompleta","Deportista","Si","Soltero",30000,3,"1"
"2058","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,4,"1"
"2059","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"206","M","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"2060","F","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2061","F","Universitaria Completa","Deportista","Si","Casado",40000,0,"1"
"2062","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"2063","F","Secundaria Incompleta","Comerciante","Si","Soltero",10000,4,"1"
"2064","F","Secundaria Incompleta","Comerciante","Si","Soltero",10000,3,"1"
"2065","F","Universitaria Incompleta","Deportista","Si","Casado",30000,1,"1"
"2066","M","Universitaria Incompleta","Deportista","Si","Soltero",30000,3,"1"
"2067","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2068","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,1,"1"
"2069","F","Universitaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"207","M","Universitaria Incompleta","Independiente","Si","Casado",60000,2,"1"
"2070","F","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2071","F","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"2072","M","Universitaria Postgrado","Deportista","Si","Soltero",40000,1,"1"
"2073","F","Universitaria Completa","Deportista","Si","Soltero",30000,1,"1"
"2074","M","Secundaria Incompleta","Independiente","Si","Casado",170000,0,"1"
"2075","M","Universitaria Incompleta","Independiente","Si","Casado",130000,5,"1"
"2076","M","Universitaria Completa","Empresario","No","Casado",170000,4,"1"
"2077","F","Secundaria Completa","Independiente","No","Soltero",130000,4,"1"
"2078","M","Universitaria Incompleta","Independiente","No","Casado",150000,1,"1"
"2079","F","Universitaria Incompleta","Independiente","No","Casado",160000,1,"1"
"208","M","Universitaria Completa","Empleado","Si","Casado",50000,2,"1"
"2080","M","Secundaria Completa","Independiente","Si","Casado",160000,2,"1"
"2081","M","Secundaria Completa","Independiente","Si","Casado",160000,2,"1"
"2082","M","Universitaria Incompleta","Independiente","Si","Casado",130000,3,"1"
"2083","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,1,"1"
"2084","M","Secundaria Completa","Independiente","Si","Casado",130000,4,"1"
"2085","M","Universitaria Completa","Deportista","No","Soltero",20000,0,"1"
"2086","F","Universitaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2087","F","Universitaria Postgrado","Empresario","Si","Soltero",90000,1,"1"
"2088","F","Universitaria Completa","Independiente","Si","Casado",80000,5,"1"
"2089","F","Universitaria Completa","Independiente","Si","Casado",60000,3,"1"
"209","M","Universitaria Completa","Empresario","Si","Casado",130000,2,"1"
"2090","M","Universitaria Completa","Independiente","Si","Casado",60000,1,"1"
"2091","F","Universitaria Completa","Independiente","Si","Casado",60000,1,"1"
"2092","M","Universitaria Completa","Independiente","Si","Casado",60000,1,"1"
"2093","F","Universitaria Incompleta","Empleado","Si","Soltero",60000,1,"1"
"2094","F","Universitaria Postgrado","Empresario","Si","Soltero",80000,3,"1"
"2095","F","Universitaria Postgrado","Empresario","No","Soltero",110000,0,"1"
